transcript_id	gene_id	flight1	flight2	flight3	ground1	ground2	ground3
AT3G15470.1	AT3G15470	2315.00	1913.00	2100.00	2297.00	1624.00	2445.00
AT3G15480.1	AT3G15480	1100.00	1159.00	987.00	1668.00	1112.00	1465.00
AT3G15490.1	AT3G15490	0.00	0.00	0.00	0.00	0.00	3.00
AT3G15500.1	AT3G15500	615.00	738.00	772.00	190.00	173.00	199.00
AT3G15510.1	AT3G15510	522.00	805.00	787.00	236.00	128.00	320.00
AT3G15518.1	AT3G15518	199.00	62.00	10.00	65.20	65.00	106.77
AT3G15520.1	AT3G15520	97.00	97.00	63.00	347.80	148.00	153.23
AT3G15530.1	AT3G15530	775.00	437.00	442.00	1287.09	905.00	1031.00
AT3G15530.2	AT3G15530	0.00	0.00	0.00	8.91	0.00	0.00
AT3G15534.1	AT3G15534	4.00	6.00	0.00	0.00	0.00	10.00
AT3G15536.1	AT3G15536	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15540.1	AT3G15540	247.00	225.00	191.00	194.00	143.00	394.00
AT3G15548.1	AT3G15548	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15550.1	AT3G15550	970.00	699.00	821.52	1185.74	793.00	843.50
AT3G15570.1	AT3G15570	0.00	19.00	52.48	43.26	4.00	57.50
AT3G15578.1	AT3G15578	0.00	0.00	0.00	0.00	1.00	0.00
AT3G15580.1	AT3G15580	3112.00	2670.00	3104.00	2072.00	1767.00	2198.00
AT3G15585.1	AT3G15585	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15590.1	AT3G15590	735.00	382.00	584.00	1021.00	628.00	761.00
AT3G15600.1	AT3G15600	0.00	0.00	0.00	8.00	0.00	0.00
AT3G15602.1	AT3G15602	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15604.1	AT3G15604	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15605.1	AT3G15605	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15605.2	AT3G15605	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15605.3	AT3G15605	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15605.4	AT3G15605	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15610.1	AT3G15610	2311.00	2578.00	2251.00	2776.00	1656.00	2623.00
AT3G15620.1	AT3G15620	626.00	718.00	438.50	398.16	367.33	354.00
AT3G15620.2	AT3G15620	0.00	0.00	62.50	23.84	59.67	0.00
AT3G15630.1	AT3G15630	4752.00	4316.00	4937.00	788.00	1492.00	971.00
AT3G15640.1	AT3G15640	3670.53	2859.36	2689.88	3939.81	1938.15	3174.83
AT3G15640.2	AT3G15640	166.47	218.64	81.12	103.19	148.85	73.17
AT3G15650.1	AT3G15650	142.00	152.00	120.00	1066.00	370.96	578.00
AT3G15650.2	AT3G15650	0.00	0.00	0.00	0.00	5.04	0.00
AT3G15660.1	AT3G15660	1748.65	1340.35	1256.62	2488.95	1063.78	1535.09
AT3G15660.2	AT3G15660	620.35	911.65	626.38	521.05	801.22	1247.91
AT3G15670.1	AT3G15670	5.00	0.00	0.00	0.00	5.00	21.00
AT3G15680.1	AT3G15680	342.00	367.00	360.00	1426.00	723.00	1494.00
AT3G15690.1	AT3G15690	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15690.2	AT3G15690	952.00	882.00	927.00	1038.00	820.00	1045.00
AT3G15700.1	AT3G15700	194.00	10.00	51.00	67.00	48.00	111.00
AT3G15710.1	AT3G15710	1439.00	1126.00	1171.00	1379.00	824.00	1056.00
AT3G15720.1	AT3G15720	22.00	0.00	81.00	104.00	48.37	51.00
AT3G15720.2	AT3G15720	0.00	41.00	0.00	0.00	20.63	0.00
AT3G15730.1	AT3G15730	38834.00	31281.00	29530.00	32165.00	22923.00	30118.00
AT3G15740.1	AT3G15740	5.00	34.00	27.00	25.00	19.00	10.00
AT3G15750.1	AT3G15750	175.67	179.00	76.00	106.48	145.91	109.00
AT3G15760.1	AT3G15760	83.00	120.00	69.00	47.00	19.00	61.00
AT3G15770.1	AT3G15770	20.71	204.42	92.94	148.83	98.08	134.29
AT3G15770.2	AT3G15770	383.29	143.58	125.06	94.17	112.92	169.71
AT3G15780.1	AT3G15780	168.00	141.00	151.00	58.00	36.00	32.00
AT3G15790.1	AT3G15790	1313.00	1472.00	1123.00	1443.00	873.00	1467.00
AT3G15800.1	AT3G15800	57.00	50.00	46.00	58.00	29.00	32.00
AT3G15810.1	AT3G15810	2332.00	2470.00	2327.00	3429.00	2517.00	3428.00
AT3G15820.1	AT3G15820	2049.00	1599.00	1605.00	1412.00	1188.00	1538.00
AT3G15830.1	AT3G15830	0.00	13.00	0.00	73.00	21.00	38.00
AT3G15840.1	AT3G15840	0.00	0.00	0.00	37.00	47.00	31.00
AT3G15840.2	AT3G15840	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15840.3	AT3G15840	15.00	0.00	16.00	0.00	0.00	0.00
AT3G15840.4	AT3G15840	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15840.5	AT3G15840	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15850.1	AT3G15850	788.00	840.00	767.00	958.00	666.00	1055.00
AT3G15860.1	AT3G15860	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15870.1	AT3G15870	0.00	0.00	0.00	0.00	7.00	0.00
AT3G15880.1	AT3G15880	4841.00	4690.00	4398.00	5359.99	3262.00	4216.00
AT3G15880.2	AT3G15880	0.00	0.00	0.00	46.01	0.00	0.00
AT3G15880.3	AT3G15880	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15890.1	AT3G15890	491.00	552.00	392.00	665.00	412.00	630.00
AT3G15900.1	AT3G15900	77.00	48.00	43.00	17.00	15.00	19.00
AT3G15909.1	AT3G15909	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15910.1	AT3G15910	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15920.1	AT3G15920	2692.00	2271.00	2088.00	1943.00	1343.00	2021.00
AT3G15930.1	AT3G15930	59.00	45.00	1.00	25.00	29.00	55.00
AT3G15935.1	AT3G15935	0.00	0.00	0.00	0.00	0.00	0.00
AT3G15940.1	AT3G15940	420.69	0.00	14.45	517.61	0.00	381.37
AT3G15940.2	AT3G15940	2332.31	2444.00	2111.55	3145.39	2145.00	3235.63
AT3G15950.1	AT3G15950	41005.72	53142.00	34656.00	56400.16	40665.42	56268.82
AT3G15950.2	AT3G15950	496.28	0.00	0.00	1449.84	127.58	162.18
AT3G15960.1	AT3G15960	24.00	5.00	0.00	41.00	13.00	0.00
AT3G15970.1	AT3G15970	1877.00	1822.00	1786.00	1957.00	1043.00	1385.00
AT3G15980.1	AT3G15980	0.00	0.00	0.00	20.78	8.01	0.00
AT3G15980.2	AT3G15980	1411.81	1060.68	1039.69	1448.88	1098.41	879.54
AT3G15980.3	AT3G15980	3572.14	2990.66	2775.15	4175.52	1714.49	3011.58
AT3G15980.4	AT3G15980	213.04	106.67	192.17	55.81	254.80	159.87
AT3G15980.5	AT3G15980	0.00	0.00	0.00	0.00	31.29	0.00
AT3G15990.1	AT3G15990	1080.00	1053.00	607.00	818.00	568.00	760.00
AT3G16000.1	AT3G16000	559.00	529.00	621.00	831.00	604.00	727.00
AT3G16010.1	AT3G16010	104.00	161.00	269.00	214.00	132.00	302.00
AT3G16020.1	AT3G16020	0.00	0.00	0.00	0.00	0.00	1.00
AT3G16030.1	AT3G16030	112.00	20.00	79.00	41.00	24.00	35.00
AT3G16040.1	AT3G16040	10.00	0.00	0.00	5.00	0.00	0.00
AT3G16050.1	AT3G16050	577.00	357.00	429.00	1349.00	715.00	1152.00
AT3G16060.1	AT3G16060	4058.00	3500.00	2580.00	4022.00	2203.00	3176.00
AT3G16070.1	AT3G16070	68.00	52.00	75.00	86.00	96.00	94.00
AT3G16080.1	AT3G16080	8883.00	6350.00	7881.00	16601.00	8242.00	13738.00
AT3G16090.1	AT3G16090	1256.00	1251.00	1238.00	1299.00	725.00	1254.00
AT3G16100.1	AT3G16100	474.00	411.00	431.00	831.00	564.00	647.00
AT3G16110.1	AT3G16110	1503.00	1178.00	997.00	2089.00	1035.00	1590.00
AT3G16117.1	AT3G16117	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16120.1	AT3G16120	61.00	27.00	74.00	0.00	0.00	0.00
AT3G16130.1	AT3G16130	10.00	0.00	0.00	0.00	0.00	0.00
AT3G16140.1	AT3G16140	836.00	777.00	552.00	319.00	295.00	402.00
AT3G16150.1	AT3G16150	1501.00	1031.00	2526.00	91.00	85.00	127.00
AT3G16160.1	AT3G16160	21.00	31.00	0.00	12.00	14.00	16.00
AT3G16170.1	AT3G16170	1342.00	1467.00	1338.00	1490.00	963.00	1497.00
AT3G16175.1	AT3G16175	0.00	0.00	0.00	0.00	0.00	13.00
AT3G16180.1	AT3G16180	1447.00	1357.00	1018.00	1857.00	1088.00	1526.00
AT3G16190.1	AT3G16190	1589.00	1491.00	1623.00	1104.00	811.00	1304.00
AT3G16200.1	AT3G16200	937.00	888.00	829.00	1400.00	728.00	1035.00
AT3G16210.1	AT3G16210	215.00	192.00	180.00	164.00	228.00	215.00
AT3G16220.1	AT3G16220	784.00	831.00	1314.00	842.00	674.00	865.00
AT3G16230.1	AT3G16230	1963.47	1057.00	1714.00	1898.81	807.12	1170.95
AT3G16230.2	AT3G16230	29.53	0.00	0.00	0.00	0.00	22.36
AT3G16230.3	AT3G16230	0.00	687.00	0.00	76.19	479.88	640.70
AT3G16240.1	AT3G16240	10789.00	7955.00	9936.00	5373.00	4236.00	6397.00
AT3G16250.1	AT3G16250	7.00	8.00	10.00	17.00	5.00	19.00
AT3G16260.1	AT3G16260	721.00	639.00	518.00	630.00	503.00	494.00
AT3G16270.1	AT3G16270	3702.00	3430.00	2929.00	3792.00	2258.00	2894.00
AT3G16280.1	AT3G16280	317.00	212.00	384.00	430.00	381.00	520.00
AT3G16290.1	AT3G16290	1173.00	1090.00	918.00	1735.00	1106.00	1138.00
AT3G16300.1	AT3G16300	31.00	40.00	47.00	65.00	58.00	71.00
AT3G16310.1	AT3G16310	3335.00	2210.00	2525.00	2188.00	1749.00	1916.00
AT3G16320.1	AT3G16320	347.00	208.00	224.00	354.00	280.00	282.00
AT3G16330.1	AT3G16330	205.00	222.00	154.00	639.00	185.00	355.00
AT3G16340.1	AT3G16340	10390.12	8421.00	6635.86	7315.19	5100.99	7436.88
AT3G16340.2	AT3G16340	2547.88	2297.00	1907.14	1220.81	1884.01	1247.12
AT3G16350.1	AT3G16350	1009.00	1097.00	884.00	613.00	719.00	929.00
AT3G16360.1	AT3G16360	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16360.2	AT3G16360	0.00	14.00	0.00	22.00	18.00	13.00
AT3G16370.1	AT3G16370	382.00	489.00	427.00	620.00	226.00	422.00
AT3G16380.1	AT3G16380	28.00	0.00	0.00	8.00	1.00	0.00
AT3G16390.1	AT3G16390	4106.00	4159.00	3571.00	1166.00	1123.00	2063.00
AT3G16400.1	AT3G16400	9571.13	11284.60	6453.57	6629.24	6329.57	7093.86
AT3G16400.2	AT3G16400	104334.58	129597.25	95691.42	82634.52	80315.01	93266.45
AT3G16410.1	AT3G16410	19500.29	22880.15	16984.01	17499.24	14915.42	17286.69
AT3G16415.1	AT3G16415	10.00	0.00	0.00	0.00	0.00	6.00
AT3G16420.1	AT3G16420	38971.00	46944.76	38144.28	42531.82	29197.56	44724.13
AT3G16420.2	AT3G16420	5928.49	8495.96	5106.91	5514.48	3740.89	5831.39
AT3G16420.3	AT3G16420	82197.23	100772.82	80110.57	88809.68	66883.75	87038.08
AT3G16430.1	AT3G16430	12821.35	16350.30	12211.05	12601.40	9484.75	13004.09
AT3G16430.2	AT3G16430	904.94	2264.15	1221.19	1458.61	1810.06	1810.32
AT3G16432.1	AT3G16432	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16440.1	AT3G16440	2732.00	3117.00	3396.00	1946.00	2174.00	1588.00
AT3G16450.1	AT3G16450	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16450.2	AT3G16450	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16450.3	AT3G16450	1634.00	4192.00	1838.00	1300.00	1414.00	2008.00
AT3G16460.1	AT3G16460	72855.57	81437.74	67166.41	50242.22	43153.33	54475.33
AT3G16460.2	AT3G16460	2293.43	2627.26	2010.59	2088.78	3302.67	1747.67
AT3G16470.1	AT3G16470	25943.80	26893.37	19127.99	28153.78	23375.07	26206.39
AT3G16470.2	AT3G16470	1836.66	1391.87	1097.95	2145.10	632.47	1143.14
AT3G16470.3	AT3G16470	170.54	229.76	18.07	156.12	23.46	108.47
AT3G16480.1	AT3G16480	1695.00	1588.00	1418.00	2827.00	1489.00	2127.00
AT3G16490.1	AT3G16490	345.00	174.00	243.00	321.00	110.00	234.00
AT3G16500.1	AT3G16500	4157.00	3625.00	3404.00	3892.00	2355.00	3367.00
AT3G16510.1	AT3G16510	406.00	534.00	321.00	285.00	346.00	468.00
AT3G16520.1	AT3G16520	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16520.2	AT3G16520	0.00	13.29	2.56	0.00	0.00	21.94
AT3G16520.3	AT3G16520	630.00	775.71	816.44	512.00	718.00	424.06
AT3G16530.1	AT3G16530	28.00	88.00	150.00	75.00	138.00	176.00
AT3G16540.1	AT3G16540	0.00	0.00	0.00	0.00	11.00	0.00
AT3G16550.1	AT3G16550	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16552.1	AT3G16552	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16555.1	AT3G16555	0.00	16.00	39.00	41.00	11.00	0.00
AT3G16560.1	AT3G16560	1476.00	1114.00	1583.00	2147.00	1870.00	2528.00
AT3G16565.1	AT3G16565	0.00	142.92	67.15	56.89	21.68	110.15
AT3G16565.2	AT3G16565	401.00	212.08	191.85	257.11	267.32	239.85
AT3G16570.1	AT3G16570	1288.00	1112.00	1241.00	964.00	631.00	1135.00
AT3G16580.1	AT3G16580	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16590.1	AT3G16590	0.00	0.00	0.00	3.00	0.00	0.00
AT3G16600.1	AT3G16600	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16610.1	AT3G16610	33.00	29.00	27.00	101.00	43.00	51.00
AT3G16620.1	AT3G16620	1158.00	1184.00	1104.00	1256.00	844.00	1372.00
AT3G16630.1	AT3G16630	4622.36	3623.13	3429.57	5091.64	3413.80	4257.97
AT3G16630.2	AT3G16630	797.64	1140.87	715.43	557.36	170.20	844.03
AT3G16640.1	AT3G16640	91889.00	112303.00	87036.00	70159.00	60095.00	72957.00
AT3G16650.1	AT3G16650	180.00	139.00	213.00	298.00	186.00	306.00
AT3G16660.1	AT3G16660	0.00	0.00	0.00	0.00	0.00	7.00
AT3G16670.1	AT3G16670	0.00	0.00	8.00	0.00	0.00	13.00
AT3G16680.1	AT3G16680	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16690.1	AT3G16690	1268.00	1414.00	1565.00	990.00	871.00	1115.00
AT3G16700.1	AT3G16700	402.00	259.00	269.00	419.00	151.00	383.00
AT3G16700.2	AT3G16700	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16710.1	AT3G16710	17.00	61.00	73.00	83.00	47.00	106.00
AT3G16712.1	AT3G16712	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16720.1	AT3G16720	778.00	513.00	676.00	1032.00	625.00	764.00
AT3G16730.1	AT3G16730	457.00	324.00	458.00	671.00	359.00	439.00
AT3G16740.1	AT3G16740	1093.00	1214.00	1196.00	904.00	585.00	933.00
AT3G16750.1	AT3G16750	133.00	94.00	226.00	165.00	120.00	47.00
AT3G16760.1	AT3G16760	2205.00	1757.00	1398.00	2882.00	1744.00	2626.00
AT3G16760.2	AT3G16760	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16770.1	AT3G16770	3128.00	3478.00	3000.00	1803.00	1224.00	1382.00
AT3G16780.1	AT3G16780	5337.00	3575.00	5034.00	8099.00	3736.00	5850.00
AT3G16785.1	AT3G16785	2654.00	2300.00	2277.00	2066.00	1571.00	1759.00
AT3G16800.1	AT3G16800	1771.00	564.58	1292.05	539.64	0.00	1092.62
AT3G16800.2	AT3G16800	3967.28	6792.54	3449.82	2576.79	1625.51	2583.81
AT3G16800.3	AT3G16800	340.73	707.88	416.13	150.57	172.49	267.56
AT3G16810.1	AT3G16810	1330.00	1307.00	1006.00	2763.00	974.00	1822.00
AT3G16820.1	AT3G16820	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16830.1	AT3G16830	4586.00	4351.00	3804.00	4559.00	2653.00	3621.00
AT3G16840.1	AT3G16840	2542.00	1683.00	2031.00	3457.00	1835.00	2535.00
AT3G16850.1	AT3G16850	4846.00	3704.00	3738.00	2370.00	1990.00	2716.00
AT3G16851.1	AT3G16851	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16857.1	AT3G16857	2753.49	2140.09	1886.73	1439.27	855.20	1364.00
AT3G16857.2	AT3G16857	2357.51	2876.91	3204.27	2018.73	1431.80	1580.00
AT3G16860.1	AT3G16860	312.00	311.00	306.00	512.00	254.00	391.00
AT3G16870.1	AT3G16870	455.00	415.00	498.00	982.00	551.00	817.00
AT3G16880.1	AT3G16880	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16890.1	AT3G16890	167.00	63.00	90.00	236.00	128.00	135.00
AT3G16895.1	AT3G16895	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16900.1	AT3G16900	144.00	48.00	86.00	170.00	104.00	138.00
AT3G16910.1	AT3G16910	4126.00	3915.00	3391.00	2784.00	2195.00	3190.00
AT3G16920.1	AT3G16920	1474.00	947.00	1500.00	1143.00	1167.00	937.00
AT3G16930.1	AT3G16930	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16940.1	AT3G16940	3536.00	3689.00	3787.00	2781.00	2304.00	2881.00
AT3G16950.1	AT3G16950	3274.97	2485.19	2779.00	4206.89	2233.97	3110.64
AT3G16950.2	AT3G16950	222.03	369.81	0.00	92.11	93.03	29.36
AT3G16960.1	AT3G16960	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16970.1	AT3G16970	0.00	0.00	0.00	0.00	0.00	0.00
AT3G16980.1	AT3G16980	28.00	21.00	34.00	78.00	64.00	72.00
AT3G16990.1	AT3G16990	777.00	506.00	823.00	551.00	543.00	764.00
AT3G17000.1	AT3G17000	2428.00	2366.00	1972.00	1619.00	1133.00	1611.00
AT3G17010.1	AT3G17010	0.00	0.00	0.00	0.00	1.00	0.00
AT3G17020.1	AT3G17020	19314.00	11833.00	18138.00	9172.00	10249.00	9682.00
AT3G17030.1	AT3G17030	274.00	150.00	130.00	289.00	144.00	210.00
AT3G17040.1	AT3G17040	492.50	526.00	64.26	567.10	457.00	527.41
AT3G17040.2	AT3G17040	53.50	0.00	287.74	28.90	0.00	35.59
AT3G17050.1	AT3G17050	10.00	0.00	1.00	4.00	0.00	0.00
AT3G17060.1	AT3G17060	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17070.1	AT3G17070	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17080.1	AT3G17080	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17090.1	AT3G17090	3782.87	3903.09	3516.00	3631.00	2481.00	3031.00
AT3G17090.2	AT3G17090	41.13	9.91	0.00	0.00	0.00	0.00
AT3G17100.1	AT3G17100	609.99	580.88	431.45	718.76	270.75	222.49
AT3G17100.2	AT3G17100	1510.01	1994.12	1671.55	1078.24	919.25	1389.51
AT3G17110.1	AT3G17110	129.00	144.00	32.00	160.00	153.00	274.00
AT3G17120.1	AT3G17120	508.00	385.71	438.51	619.00	479.29	1092.00
AT3G17120.2	AT3G17120	0.00	305.29	77.49	482.00	309.71	0.00
AT3G17130.1	AT3G17130	1.00	17.00	0.00	26.00	26.00	36.00
AT3G17140.1	AT3G17140	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17150.1	AT3G17150	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17152.1	AT3G17152	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17155.1	AT3G17155	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17160.1	AT3G17160	2625.00	1866.00	2117.00	2991.00	1572.00	2381.00
AT3G17170.1	AT3G17170	486.00	351.00	395.00	709.00	384.00	529.00
AT3G17180.1	AT3G17180	63.00	36.00	61.00	14.00	12.00	22.00
AT3G17185.1	AT3G17185	772.73	1511.45	980.55	1033.45	696.17	956.26
AT3G17185.2	AT3G17185	115.27	97.55	116.45	99.55	78.83	110.74
AT3G17190.1	AT3G17190	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17190.2	AT3G17190	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17200.1	AT3G17200	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17203.1	AT3G17203	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17205.1	AT3G17205	2637.61	2507.63	2295.01	2541.75	1571.06	2548.77
AT3G17205.2	AT3G17205	0.00	117.95	0.00	0.00	355.48	0.00
AT3G17205.3	AT3G17205	767.39	233.42	282.99	378.25	310.46	215.23
AT3G17210.1	AT3G17210	5264.00	4186.00	4071.00	4107.00	2723.00	3862.00
AT3G17220.1	AT3G17220	26.00	0.00	8.00	13.00	0.00	0.00
AT3G17225.1	AT3G17225	10.00	24.00	0.00	16.00	38.00	9.00
AT3G17230.1	AT3G17230	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17240.1	AT3G17240	10173.79	8502.48	9090.17	11953.80	6799.03	10054.11
AT3G17240.2	AT3G17240	23.21	25.52	34.01	52.76	64.55	33.95
AT3G17240.3	AT3G17240	0.00	0.00	24.82	22.44	8.42	100.95
AT3G17250.1	AT3G17250	433.00	392.00	175.00	565.00	404.00	342.00
AT3G17260.1	AT3G17260	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17261.1	AT3G17261	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17265.1	AT3G17265	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17270.1	AT3G17270	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17280.1	AT3G17280	62.00	34.00	49.00	111.00	99.00	65.00
AT3G17290.1	AT3G17290	0.00	0.00	0.00	5.00	0.00	0.00
AT3G17300.1	AT3G17300	561.98	489.50	480.01	1079.45	531.74	688.82
AT3G17300.2	AT3G17300	54.02	58.50	81.99	19.55	8.26	31.18
AT3G17310.1	AT3G17310	459.81	473.51	561.49	551.70	340.96	474.13
AT3G17310.2	AT3G17310	574.19	624.49	194.51	440.30	543.04	274.87
AT3G17320.1	AT3G17320	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17330.1	AT3G17330	873.00	603.00	270.04	673.76	438.82	678.00
AT3G17330.2	AT3G17330	0.00	0.00	265.96	89.24	128.18	0.00
AT3G17340.1	AT3G17340	2505.00	2041.00	2298.00	2925.00	1980.00	2204.00
AT3G17340.2	AT3G17340	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17350.1	AT3G17350	121.00	221.00	172.00	240.00	121.00	148.00
AT3G17360.1	AT3G17360	1144.00	836.00	775.00	1924.00	933.00	1357.00
AT3G17365.1	AT3G17365	504.69	502.00	735.54	671.55	516.25	623.38
AT3G17365.2	AT3G17365	15.31	0.00	86.46	62.45	15.75	40.62
AT3G17370.1	AT3G17370	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17380.1	AT3G17380	220.00	162.00	278.00	248.00	137.00	178.00
AT3G17390.1	AT3G17390	17153.00	11462.00	12633.00	34203.00	17525.00	23302.00
AT3G17400.1	AT3G17400	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17410.1	AT3G17410	5433.00	5008.00	5620.00	3571.00	3195.00	4696.00
AT3G17420.1	AT3G17420	1922.00	1415.00	1503.00	2025.00	1704.00	2181.00
AT3G17430.1	AT3G17430	1137.00	677.00	894.00	1502.00	980.00	1244.00
AT3G17440.1	AT3G17440	3707.00	3090.00	3872.00	2637.00	1848.00	2691.00
AT3G17440.2	AT3G17440	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17450.1	AT3G17450	1174.00	837.00	949.00	1332.00	790.00	1199.00
AT3G17460.1	AT3G17460	86.00	52.00	23.00	37.00	19.00	16.00
AT3G17465.1	AT3G17465	2302.00	1976.00	1736.00	3233.00	1658.00	2421.00
AT3G17470.1	AT3G17470	306.00	475.00	235.00	450.00	391.00	388.00
AT3G17480.1	AT3G17480	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17490.1	AT3G17490	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17500.1	AT3G17500	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17510.1	AT3G17510	3155.32	6429.01	3332.00	1144.08	1615.36	1739.87
AT3G17510.2	AT3G17510	1946.68	2175.99	1871.00	833.92	781.64	828.13
AT3G17520.1	AT3G17520	6.00	119.00	0.00	0.00	27.00	33.00
AT3G17530.1	AT3G17530	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17540.1	AT3G17540	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17550.1	AT3G17550	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17560.1	AT3G17560	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17570.1	AT3G17570	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17580.1	AT3G17580	115.00	197.00	254.00	149.00	230.00	120.00
AT3G17590.1	AT3G17590	910.00	1043.00	820.00	504.00	545.24	683.00
AT3G17590.2	AT3G17590	0.00	0.00	0.00	0.00	3.76	0.00
AT3G17600.1	AT3G17600	38.00	84.00	40.00	70.00	46.00	38.00
AT3G17609.1	AT3G17609	0.00	23.64	42.20	38.66	19.13	49.15
AT3G17609.2	AT3G17609	256.25	1007.53	265.81	852.82	316.50	794.12
AT3G17609.3	AT3G17609	189.18	226.08	58.19	186.20	57.69	287.99
AT3G17609.4	AT3G17609	44.56	113.75	106.80	246.33	121.68	266.73
AT3G17611.1	AT3G17611	250.00	142.53	244.00	356.12	194.16	408.00
AT3G17611.2	AT3G17611	0.00	173.19	0.00	40.88	41.84	0.00
AT3G17611.3	AT3G17611	0.00	5.29	0.00	0.00	0.00	0.00
AT3G17620.1	AT3G17620	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17626.1	AT3G17626	259.00	176.00	237.00	117.00	106.00	102.00
AT3G17630.1	AT3G17630	195.00	203.00	235.00	230.00	149.00	163.00
AT3G17640.1	AT3G17640	238.00	139.00	153.00	197.00	142.00	190.00
AT3G17650.1	AT3G17650	2503.00	2844.00	2207.00	1298.00	1350.00	1606.00
AT3G17660.1	AT3G17660	191.00	64.00	83.00	148.00	120.00	108.00
AT3G17668.1	AT3G17668	213.00	213.00	178.00	87.00	107.00	113.00
AT3G17670.1	AT3G17670	236.00	225.00	190.00	110.05	97.00	132.00
AT3G17670.2	AT3G17670	0.00	0.00	0.00	30.95	0.00	0.00
AT3G17675.1	AT3G17675	0.00	0.00	0.00	0.00	0.00	0.00
AT3G17680.1	AT3G17680	182.84	83.00	179.00	421.00	116.04	111.00
AT3G17680.2	AT3G17680	10.16	0.00	0.00	0.00	71.96	0.00
AT3G17690.1	AT3G17690	27.00	0.00	0.00	54.00	6.00	31.00
AT3G17700.1	AT3G17700	340.00	363.00	216.00	189.00	174.00	203.00
AT3G17710.1	AT3G17710	536.00	676.00	456.00	453.00	369.00	564.00
AT3G17712.1	AT3G17712	0.00	205.08	185.30	190.10	81.13	226.89
AT3G17712.2	AT3G17712	150.34	0.00	0.00	21.37	0.00	0.00
AT3G17712.3	AT3G17712	0.00	115.29	0.00	0.00	0.00	0.00
AT3G17715.1	AT3G17715	65.00	72.00	65.00	61.00	76.00	138.00
